Fecha,Temporada,Equipo1,Equipo2
23/09/2015,2015-2016,Rayo Vallecano,Sporting de Gijón
23/09/2015,2015-2016,Athletic Club,Real Madrid
23/09/2015,2015-2016,Málaga,Villarreal
23/09/2015,2015-2016,Las Palmas,Sevilla
24/09/2015,2015-2016,Betis,Deportivo de La Coruña
25/09/2015,2015-2016,Valencia,Granada
26/09/2015,2015-2016,Barcelona,Las Palmas
26/09/2015,2015-2016,Real Madrid,Málaga
26/09/2015,2015-2016,Villarreal,Atlético de Madrid
26/09/2015,2015-2016,Sevilla,Rayo Vallecano
26/09/2015,2015-2016,Eibar,Celta de Vigo
27/09/2015,2015-2016,Sporting de Gijón,Betis
27/09/2015,2015-2016,Deportivo de La Coruña,Espanyol
27/09/2015,2015-2016,Getafe,Levante
27/09/2015,2015-2016,Real Sociedad,Athletic Club
2/10/2015,2015-2016,Celta de Vigo,Getafe
3/10/2015,2015-2016,Sevilla,Barcelona
3/10/2015,2015-2016,Granada,Deportivo de La Coruña
3/10/2015,2015-2016,Espanyol,Sporting de Gijón
3/10/2015,2015-2016,Las Palmas,Eibar
3/10/2015,2015-2016,Málaga,Real Sociedad
4/10/2015,2015-2016,Rayo Vallecano,Betis
4/10/2015,2015-2016,Athletic Club,Valencia
4/10/2015,2015-2016,Levante,Villarreal
4/10/2015,2015-2016,Atlético de Madrid,Real Madrid
17/10/2015,2015-2016,Real Madrid,Levante
17/10/2015,2015-2016,Eibar,Sevilla
17/10/2015,2015-2016,Barcelona,Rayo Vallecano
17/10/2015,2015-2016,Valencia,Málaga
17/10/2015,2015-2016,Betis,Espanyol
18/10/2015,2015-2016,Villarreal,Celta de Vigo
18/10/2015,2015-2016,Real Sociedad,Atlético de Madrid
18/10/2015,2015-2016,Getafe,Las Palmas
18/10/2015,2015-2016,Deportivo de La Coruña,Athletic Club
19/10/2015,2015-2016,Sporting de Gijón,Granada
23/10/2015,2015-2016,Rayo Vallecano,Espanyol
24/10/2015,2015-2016,Celta de Vigo,Real Madrid
24/10/2015,2015-2016,Granada,Betis
24/10/2015,2015-2016,Sevilla,Getafe
24/10/2015,2015-2016,Málaga,Deportivo de La Coruña
25/10/2015,2015-2016,Levante,Real Sociedad
25/10/2015,2015-2016,Las Palmas,Villarreal
25/10/2015,2015-2016,Barcelona,Eibar
25/10/2015,2015-2016,Atlético de Madrid,Valencia
26/10/2015,2015-2016,Athletic Club,Sporting de Gijón
30/10/2015,2015-2016,Deportivo de La Coruña,Atlético de Madrid
31/10/2015,2015-2016,Real Madrid,Las Palmas
31/10/2015,2015-2016,Valencia,Levante
31/10/2015,2015-2016,Villarreal,Sevilla
31/10/2015,2015-2016,Getafe,Barcelona
31/10/2015,2015-2016,Real Sociedad,Celta de Vigo
1/11/2015,2015-2016,Eibar,Rayo Vallecano
1/11/2015,2015-2016,Espanyol,Granada
1/11/2015,2015-2016,Sporting de Gijón,Málaga
1/11/2015,2015-2016,Betis,Athletic Club
6/11/2015,2015-2016,Las Palmas,Real Sociedad
7/11/2015,2015-2016,Celta de Vigo,Valencia
7/11/2015,2015-2016,Levante,Deportivo de La Coruña
7/11/2015,2015-2016,Eibar,Getafe
7/11/2015,2015-2016,Rayo Vallecano,Granada
7/11/2015,2015-2016,Málaga,Betis
8/11/2015,2015-2016,Athletic Club,Espanyol
8/11/2015,2015-2016,Barcelona,Villarreal
8/11/2015,2015-2016,Atlético de Madrid,Sporting de Gijón
8/11/2015,2015-2016,Sevilla,Real Madrid
21/11/2015,2015-2016,Real Sociedad,Sevilla
21/11/2015,2015-2016,Real Madrid,Barcelona
21/11/2015,2015-2016,Espanyol,Málaga
21/11/2015,2015-2016,Valencia,Las Palmas
21/11/2015,2015-2016,Deportivo de La Coruña,Celta de Vigo
22/11/2015,2015-2016,Sporting de Gijón,Levante
22/11/2015,2015-2016,Villarreal,Eibar
22/11/2015,2015-2016,Granada,Athletic Club
22/11/2015,2015-2016,Betis,Atlético de Madrid
23/11/2015,2015-2016,Getafe,Rayo Vallecano
27/11/2015,2015-2016,Levante,Betis
28/11/2015,2015-2016,Barcelona,Real Sociedad
28/11/2015,2015-2016,Atlético de Madrid,Espanyol
28/11/2015,2015-2016,Málaga,Granada
28/11/2015,2015-2016,Las Palmas,Deportivo de La Coruña
28/11/2015,2015-2016,Celta de Vigo,Sporting de Gijón
29/11/2015,2015-2016,Getafe,Villarreal
29/11/2015,2015-2016,Eibar,Real Madrid
29/11/2015,2015-2016,Rayo Vallecano,Athletic Club
29/11/2015,2015-2016,Sevilla,Valencia
5/12/2015,2015-2016,Real Madrid,Getafe
5/12/2015,2015-2016,Granada,Atlético de Madrid
5/12/2015,2015-2016,Valencia,Barcelona
5/12/2015,2015-2016,Deportivo de La Coruña,Sevilla
5/12/2015,2015-2016,Betis,Celta de Vigo
6/12/2015,2015-2016,Real Sociedad,Eibar
6/12/2015,2015-2016,Villarreal,Rayo Vallecano
6/12/2015,2015-2016,Sporting de Gijón,Las Palmas
6/12/2015,2015-2016,Athletic Club,Málaga
7/12/2015,2015-2016,Espanyol,Levante
11/12/2015,2015-2016,Getafe,Real Sociedad
12/12/2015,2015-2016,Barcelona,Deportivo de La Coruña
12/12/2015,2015-2016,Levante,Granada
12/12/2015,2015-2016,Celta de Vigo,Espanyol
12/12/2015,2015-2016,Sevilla,Sporting de Gijón
12/12/2015,2015-2016,Las Palmas,Betis
13/12/2015,2015-2016,Rayo Vallecano,Málaga
13/12/2015,2015-2016,Eibar,Valencia
13/12/2015,2015-2016,Atlético de Madrid,Athletic Club
13/12/2015,2015-2016,Villarreal,Real Madrid
19/12/2015,2015-2016,Valencia,Getafe
19/12/2015,2015-2016,Espanyol,Las Palmas
19/12/2015,2015-2016,Betis,Sevilla
19/12/2015,2015-2016,Deportivo de La Coruña,Eibar
20/12/2015,2015-2016,Real Madrid,Rayo Vallecano
20/12/2015,2015-2016,Real Sociedad,Villarreal
20/12/2015,2015-2016,Athletic Club,Levante
20/12/2015,2015-2016,Granada,Celta de Vigo
20/12/2015,2015-2016,Málaga,Atlético de Madrid
17/02/2016,2015-2016,Sporting de Gijón,Barcelona
30/12/2015,2015-2016,Levante,Málaga
30/12/2015,2015-2016,Real Madrid,Real Sociedad
30/12/2015,2015-2016,Rayo Vallecano,Atlético de Madrid
30/12/2015,2015-2016,Sevilla,Espanyol
30/12/2015,2015-2016,Eibar,Sporting de Gijón
30/12/2015,2015-2016,Barcelona,Betis
30/12/2015,2015-2016,Celta de Vigo,Athletic Club
30/12/2015,2015-2016,Getafe,Deportivo de La Coruña
30/12/2015,2015-2016,Las Palmas,Granada
31/12/2015,2015-2016,Villarreal,Valencia
2/01/2016,2015-2016,Espanyol,Barcelona
2/01/2016,2015-2016,Atlético de Madrid,Levante
2/01/2016,2015-2016,Málaga,Celta de Vigo
3/01/2016,2015-2016,Rayo Vallecano,Real Sociedad
3/01/2016,2015-2016,Betis,Eibar
3/01/2016,2015-2016,Granada,Sevilla
3/01/2016,2015-2016,Deportivo de La Coruña,Villarreal
3/01/2016,2015-2016,Athletic Club,Las Palmas
3/01/2016,2015-2016,Valencia,Real Madrid
4/01/2016,2015-2016,Sporting de Gijón,Getafe
9/01/2016,2015-2016,Barcelona,Granada
9/01/2016,2015-2016,Getafe,Betis
9/01/2016,2015-2016,Sevilla,Athletic Club
9/01/2016,2015-2016,Real Madrid,Deportivo de La Coruña
9/01/2016,2015-2016,Levante,Rayo Vallecano
10/01/2016,2015-2016,Villarreal,Sporting de Gijón
10/01/2016,2015-2016,Real Sociedad,Valencia
10/01/2016,2015-2016,Eibar,Espanyol
10/01/2016,2015-2016,Las Palmas,Málaga
10/01/2016,2015-2016,Celta de Vigo,Atlético de Madrid
16/01/2016,2015-2016,Sevilla,Málaga
16/01/2016,2015-2016,Celta de Vigo,Levante
16/01/2016,2015-2016,Villarreal,Betis
16/01/2016,2015-2016,Real Sociedad,Deportivo de La Coruña
17/01/2016,2015-2016,Valencia,Rayo Vallecano
17/01/2016,2015-2016,Real Madrid,Sporting de Gijón
17/01/2016,2015-2016,Getafe,Espanyol
17/01/2016,2015-2016,Las Palmas,Atlético de Madrid
17/01/2016,2015-2016,Barcelona,Athletic Club
18/01/2016,2015-2016,Eibar,Granada
22/01/2016,2015-2016,Sporting de Gijón,Real Sociedad
23/01/2016,2015-2016,Málaga,Barcelona
23/01/2016,2015-2016,Espanyol,Villarreal
23/01/2016,2015-2016,Granada,Getafe
23/01/2016,2015-2016,Rayo Vallecano,Celta de Vigo
24/01/2016,2015-2016,Athletic Club,Eibar
24/01/2016,2015-2016,Atlético de Madrid,Sevilla
24/01/2016,2015-2016,Deportivo de La Coruña,Valencia
24/01/2016,2015-2016,Betis,Real Madrid
25/01/2016,2015-2016,Levante,Las Palmas
30/01/2016,2015-2016,Barcelona,Atlético de Madrid
30/01/2016,2015-2016,Eibar,Málaga
30/01/2016,2015-2016,Getafe,Athletic Club
30/01/2016,2015-2016,Villarreal,Granada
30/01/2016,2015-2016,Real Sociedad,Betis
31/01/2016,2015-2016,Sevilla,Levante
31/01/2016,2015-2016,Valencia,Sporting de Gijón
31/01/2016,2015-2016,Las Palmas,Celta de Vigo
31/01/2016,2015-2016,Real Madrid,Espanyol
1/02/2016,2015-2016,Deportivo de La Coruña,Rayo Vallecano
5/02/2016,2015-2016,Málaga,Getafe
6/02/2016,2015-2016,Atlético de Madrid,Eibar
6/02/2016,2015-2016,Rayo Vallecano,Las Palmas
6/02/2016,2015-2016,Athletic Club,Villarreal
6/02/2016,2015-2016,Sporting de Gijón,Deportivo de La Coruña
7/02/2016,2015-2016,Levante,Barcelona
7/02/2016,2015-2016,Betis,Valencia
7/02/2016,2015-2016,Celta de Vigo,Sevilla
7/02/2016,2015-2016,Granada,Real Madrid
8/02/2016,2015-2016,Espanyol,Real Sociedad
12/02/2016,2015-2016,Sporting de Gijón,Rayo Vallecano
13/02/2016,2015-2016,Real Madrid,Athletic Club
13/02/2016,2015-2016,Villarreal,Málaga
13/02/2016,2015-2016,Valencia,Espanyol
13/02/2016,2015-2016,Deportivo de La Coruña,Betis
14/02/2016,2015-2016,Real Sociedad,Granada
14/02/2016,2015-2016,Sevilla,Las Palmas
14/02/2016,2015-2016,Getafe,Atlético de Madrid
14/02/2016,2015-2016,Eibar,Levante
14/02/2016,2015-2016,Barcelona,Celta de Vigo
19/02/2016,2015-2016,Levante,Getafe
20/02/2016,2015-2016,Las Palmas,Barcelona
20/02/2016,2015-2016,Espanyol,Deportivo de La Coruña
20/02/2016,2015-2016,Betis,Sporting de Gijón
20/02/2016,2015-2016,Celta de Vigo,Eibar
21/02/2016,2015-2016,Rayo Vallecano,Sevilla
21/02/2016,2015-2016,Málaga,Real Madrid
21/02/2016,2015-2016,Athletic Club,Real Sociedad
21/02/2016,2015-2016,Granada,Valencia
21/02/2016,2015-2016,Atlético de Madrid,Villarreal
26/02/2016,2015-2016,Eibar,Las Palmas
27/02/2016,2015-2016,Real Madrid,Atlético de Madrid
27/02/2016,2015-2016,Sporting de Gijón,Espanyol
27/02/2016,2015-2016,Getafe,Celta de Vigo
27/02/2016,2015-2016,Betis,Rayo Vallecano
27/02/2016,2015-2016,Real Sociedad,Málaga
28/02/2016,2015-2016,Villarreal,Levante
28/02/2016,2015-2016,Valencia,Athletic Club
28/02/2016,2015-2016,Deportivo de La Coruña,Granada
28/02/2016,2015-2016,Barcelona,Sevilla
1/03/2016,2015-2016,Atlético de Madrid,Real Sociedad
1/03/2016,2015-2016,Las Palmas,Getafe
2/03/2016,2015-2016,Athletic Club,Deportivo de La Coruña
2/03/2016,2015-2016,Sevilla,Eibar
2/03/2016,2015-2016,Celta de Vigo,Villarreal
2/03/2016,2015-2016,Málaga,Valencia
2/03/2016,2015-2016,Levante,Real Madrid
3/03/2016,2015-2016,Granada,Sporting de Gijón
3/03/2016,2015-2016,Espanyol,Betis
3/03/2016,2015-2016,Rayo Vallecano,Barcelona
5/03/2016,2015-2016,Real Madrid,Celta de Vigo
5/03/2016,2015-2016,Villarreal,Las Palmas
5/03/2016,2015-2016,Getafe,Sevilla
5/03/2016,2015-2016,Deportivo de La Coruña,Málaga
6/03/2016,2015-2016,Betis,Granada
6/03/2016,2015-2016,Eibar,Barcelona
6/03/2016,2015-2016,Real Sociedad,Levante
6/03/2016,2015-2016,Sporting de Gijón,Athletic Club
6/03/2016,2015-2016,Valencia,Atlético de Madrid
7/03/2016,2015-2016,Espanyol,Rayo Vallecano
11/03/2016,2015-2016,Málaga,Sporting de Gijón
12/03/2016,2015-2016,Barcelona,Getafe
12/03/2016,2015-2016,Celta de Vigo,Real Sociedad
12/03/2016,2015-2016,Atlético de Madrid,Deportivo de La Coruña
12/03/2016,2015-2016,Rayo Vallecano,Eibar
13/03/2016,2015-2016,Levante,Valencia
13/03/2016,2015-2016,Sevilla,Villarreal
13/03/2016,2015-2016,Athletic Club,Betis
13/03/2016,2015-2016,Las Palmas,Real Madrid
14/03/2016,2015-2016,Granada,Espanyol
18/03/2016,2015-2016,Getafe,Eibar
19/03/2016,2015-2016,Sporting de Gijón,Atlético de Madrid
19/03/2016,2015-2016,Real Sociedad,Las Palmas
19/03/2016,2015-2016,Granada,Rayo Vallecano
19/03/2016,2015-2016,Deportivo de La Coruña,Levante
19/03/2016,2015-2016,Betis,Málaga
20/03/2016,2015-2016,Espanyol,Athletic Club
20/03/2016,2015-2016,Villarreal,Barcelona
20/03/2016,2015-2016,Valencia,Celta de Vigo
20/03/2016,2015-2016,Real Madrid,Sevilla
1/04/2016,2015-2016,Rayo Vallecano,Getafe
2/04/2016,2015-2016,Atlético de Madrid,Betis
2/04/2016,2015-2016,Las Palmas,Valencia
2/04/2016,2015-2016,Barcelona,Real Madrid
2/04/2016,2015-2016,Celta de Vigo,Deportivo de La Coruña
3/04/2016,2015-2016,Athletic Club,Granada
3/04/2016,2015-2016,Málaga,Espanyol
3/04/2016,2015-2016,Eibar,Villarreal
3/04/2016,2015-2016,Sevilla,Real Sociedad
4/04/2016,2015-2016,Levante,Sporting de Gijón
8/04/2016,2015-2016,Granada,Málaga
9/04/2016,2015-2016,Real Madrid,Eibar
9/04/2016,2015-2016,Espanyol,Atlético de Madrid
9/04/2016,2015-2016,Real Sociedad,Barcelona
9/04/2016,2015-2016,Betis,Levante
10/04/2016,2015-2016,Sporting de Gijón,Celta de Vigo
10/04/2016,2015-2016,Valencia,Sevilla
10/04/2016,2015-2016,Villarreal,Getafe
10/04/2016,2015-2016,Athletic Club,Rayo Vallecano
11/04/2016,2015-2016,Deportivo de La Coruña,Las Palmas
15/04/2016,2015-2016,Levante,Espanyol
16/04/2016,2015-2016,Getafe,Real Madrid
16/04/2016,2015-2016,Las Palmas,Sporting de Gijón
16/04/2016,2015-2016,Eibar,Real Sociedad
16/04/2016,2015-2016,Celta de Vigo,Betis
17/04/2016,2015-2016,Málaga,Athletic Club
17/04/2016,2015-2016,Sevilla,Deportivo de La Coruña
17/04/2016,2015-2016,Atlético de Madrid,Granada
17/04/2016,2015-2016,Rayo Vallecano,Villarreal
17/04/2016,2015-2016,Barcelona,Valencia
19/04/2016,2015-2016,Espanyol,Celta de Vigo
19/04/2016,2015-2016,Betis,Las Palmas
20/04/2016,2015-2016,Deportivo de La Coruña,Barcelona
20/04/2016,2015-2016,Valencia,Eibar
20/04/2016,2015-2016,Sporting de Gijón,Sevilla
20/04/2016,2015-2016,Athletic Club,Atlético de Madrid
20/04/2016,2015-2016,Málaga,Rayo Vallecano
20/04/2016,2015-2016,Real Madrid,Villarreal
21/04/2016,2015-2016,Real Sociedad,Getafe
21/04/2016,2015-2016,Granada,Levante
22/04/2016,2015-2016,Las Palmas,Espanyol
23/04/2016,2015-2016,Rayo Vallecano,Real Madrid
23/04/2016,2015-2016,Atlético de Madrid,Málaga
23/04/2016,2015-2016,Barcelona,Sporting de Gijón
23/04/2016,2015-2016,Eibar,Deportivo de La Coruña
24/04/2016,2015-2016,Levante,Athletic Club
24/04/2016,2015-2016,Sevilla,Betis
24/04/2016,2015-2016,Getafe,Valencia
24/04/2016,2015-2016,Villarreal,Real Sociedad
25/04/2016,2015-2016,Celta de Vigo,Granada
29/04/2016,2015-2016,Sporting de Gijón,Eibar
30/04/2016,2015-2016,Real Sociedad,Real Madrid
30/04/2016,2015-2016,Atlético de Madrid,Rayo Vallecano
30/04/2016,2015-2016,Betis,Barcelona
30/04/2016,2015-2016,Granada,Las Palmas
1/05/2016,2015-2016,Athletic Club,Celta de Vigo
1/05/2016,2015-2016,Espanyol,Sevilla
1/05/2016,2015-2016,Deportivo de La Coruña,Getafe
1/05/2016,2015-2016,Valencia,Villarreal
2/05/2016,2015-2016,Málaga,Levante
8/05/2016,2015-2016,Eibar,Betis
8/05/2016,2015-2016,Villarreal,Deportivo de La Coruña
8/05/2016,2015-2016,Barcelona,Espanyol
8/05/2016,2015-2016,Sevilla,Granada
8/05/2016,2015-2016,Las Palmas,Athletic Club
8/05/2016,2015-2016,Celta de Vigo,Málaga
8/05/2016,2015-2016,Real Madrid,Valencia
8/05/2016,2015-2016,Getafe,Sporting de Gijón
8/05/2016,2015-2016,Levante,Atlético de Madrid
8/05/2016,2015-2016,Real Sociedad,Rayo Vallecano
19/08/2016,2016-2017,Málaga,Osasuna
19/08/2016,2016-2017,Deportivo de La Coruña,Eibar
20/08/2016,2016-2017,Barcelona,Betis
20/08/2016,2016-2017,Granada,Villarreal
20/08/2016,2016-2017,Sevilla,Espanyol
21/08/2016,2016-2017,Sporting de Gijón,Athletic Club
21/08/2016,2016-2017,Real Sociedad,Real Madrid
21/08/2016,2016-2017,Atlético de Madrid,Alavés
22/08/2016,2016-2017,Celta de Vigo,Leganés
22/08/2016,2016-2017,Valencia,Las Palmas
26/08/2016,2016-2017,Betis,Deportivo de La Coruña
26/08/2016,2016-2017,Espanyol,Málaga
27/08/2016,2016-2017,Osasuna,Real Sociedad
27/08/2016,2016-2017,Eibar,Valencia
27/08/2016,2016-2017,Real Madrid,Celta de Vigo
27/08/2016,2016-2017,Leganés,Atlético de Madrid
28/08/2016,2016-2017,Las Palmas,Granada
28/08/2016,2016-2017,Alavés,Sporting de Gijón
28/08/2016,2016-2017,Athletic Club,Barcelona
28/08/2016,2016-2017,Villarreal,Sevilla
9/09/2016,2016-2017,Real Sociedad,Espanyol
10/09/2016,2016-2017,Celta de Vigo,Atlético de Madrid
10/09/2016,2016-2017,Real Madrid,Osasuna
10/09/2016,2016-2017,Málaga,Villarreal
10/09/2016,2016-2017,Sevilla,Las Palmas
10/09/2016,2016-2017,Barcelona,Alavés
11/09/2016,2016-2017,Sporting de Gijón,Leganés
11/09/2016,2016-2017,Valencia,Betis
11/09/2016,2016-2017,Granada,Eibar
11/09/2016,2016-2017,Deportivo de La Coruña,Athletic Club
16/09/2016,2016-2017,Betis,Granada
17/09/2016,2016-2017,Leganés,Barcelona
17/09/2016,2016-2017,Atlético de Madrid,Sporting de Gijón
17/09/2016,2016-2017,Eibar,Sevilla
17/09/2016,2016-2017,Las Palmas,Málaga
18/09/2016,2016-2017,Osasuna,Celta de Vigo
18/09/2016,2016-2017,Athletic Club,Valencia
18/09/2016,2016-2017,Villarreal,Real Sociedad
18/09/2016,2016-2017,Espanyol,Real Madrid
19/09/2016,2016-2017,Alavés,Deportivo de La Coruña
20/09/2016,2016-2017,Málaga,Eibar
20/09/2016,2016-2017,Sevilla,Betis
21/09/2016,2016-2017,Celta de Vigo,Sporting de Gijón
21/09/2016,2016-2017,Real Madrid,Villarreal
21/09/2016,2016-2017,Real Sociedad,Las Palmas
21/09/2016,2016-2017,Granada,Athletic Club
21/09/2016,2016-2017,Barcelona,Atlético de Madrid
22/09/2016,2016-2017,Deportivo de La Coruña,Leganés
22/09/2016,2016-2017,Osasuna,Espanyol
22/09/2016,2016-2017,Valencia,Alavés
23/09/2016,2016-2017,Betis,Málaga
24/09/2016,2016-2017,Eibar,Real Sociedad
24/09/2016,2016-2017,Sporting de Gijón,Barcelona
24/09/2016,2016-2017,Athletic Club,Sevilla
24/09/2016,2016-2017,Las Palmas,Real Madrid
25/09/2016,2016-2017,Leganés,Valencia
25/09/2016,2016-2017,Atlético de Madrid,Deportivo de La Coruña
25/09/2016,2016-2017,Villarreal,Osasuna
25/09/2016,2016-2017,Espanyol,Celta de Vigo
26/09/2016,2016-2017,Alavés,Granada
30/09/2016,2016-2017,Real Sociedad,Betis
1/10/2016,2016-2017,Granada,Leganés
1/10/2016,2016-2017,Sevilla,Alavés
1/10/2016,2016-2017,Osasuna,Las Palmas
1/10/2016,2016-2017,Deportivo de La Coruña,Sporting de Gijón
2/10/2016,2016-2017,Valencia,Atlético de Madrid
2/10/2016,2016-2017,Real Madrid,Eibar
2/10/2016,2016-2017,Espanyol,Villarreal
2/10/2016,2016-2017,Málaga,Athletic Club
2/10/2016,2016-2017,Celta de Vigo,Barcelona
14/10/2016,2016-2017,Las Palmas,Espanyol
15/10/2016,2016-2017,Leganés,Sevilla
15/10/2016,2016-2017,Barcelona,Deportivo de La Coruña
15/10/2016,2016-2017,Atlético de Madrid,Granada
15/10/2016,2016-2017,Betis,Real Madrid
16/10/2016,2016-2017,Alavés,Málaga
16/10/2016,2016-2017,Athletic Club,Real Sociedad
16/10/2016,2016-2017,Sporting de Gijón,Valencia
16/10/2016,2016-2017,Villarreal,Celta de Vigo
17/10/2016,2016-2017,Eibar,Osasuna
21/10/2016,2016-2017,Osasuna,Betis
22/10/2016,2016-2017,Espanyol,Eibar
22/10/2016,2016-2017,Valencia,Barcelona
22/10/2016,2016-2017,Real Sociedad,Alavés
22/10/2016,2016-2017,Granada,Sporting de Gijón
23/10/2016,2016-2017,Celta de Vigo,Deportivo de La Coruña
23/10/2016,2016-2017,Sevilla,Atlético de Madrid
23/10/2016,2016-2017,Málaga,Leganés
23/10/2016,2016-2017,Villarreal,Las Palmas
23/10/2016,2016-2017,Real Madrid,Athletic Club
28/10/2016,2016-2017,Leganés,Real Sociedad
29/10/2016,2016-2017,Sporting de Gijón,Sevilla
29/10/2016,2016-2017,Alavés,Real Madrid
29/10/2016,2016-2017,Atlético de Madrid,Málaga
29/10/2016,2016-2017,Barcelona,Granada
30/10/2016,2016-2017,Eibar,Villarreal
30/10/2016,2016-2017,Athletic Club,Osasuna
30/10/2016,2016-2017,Betis,Espanyol
30/10/2016,2016-2017,Las Palmas,Celta de Vigo
31/10/2016,2016-2017,Deportivo de La Coruña,Valencia
4/11/2016,2016-2017,Málaga,Sporting de Gijón
5/11/2016,2016-2017,Granada,Deportivo de La Coruña
5/11/2016,2016-2017,Real Sociedad,Atlético de Madrid
5/11/2016,2016-2017,Osasuna,Alavés
5/11/2016,2016-2017,Las Palmas,Eibar
6/11/2016,2016-2017,Real Madrid,Leganés
6/11/2016,2016-2017,Espanyol,Athletic Club
6/11/2016,2016-2017,Celta de Vigo,Valencia
6/11/2016,2016-2017,Villarreal,Betis
6/11/2016,2016-2017,Sevilla,Barcelona
18/11/2016,2016-2017,Betis,Las Palmas
19/11/2016,2016-2017,Deportivo de La Coruña,Sevilla
19/11/2016,2016-2017,Barcelona,Málaga
19/11/2016,2016-2017,Eibar,Celta de Vigo
19/11/2016,2016-2017,Atlético de Madrid,Real Madrid
20/11/2016,2016-2017,Alavés,Espanyol
20/11/2016,2016-2017,Valencia,Granada
20/11/2016,2016-2017,Sporting de Gijón,Real Sociedad
20/11/2016,2016-2017,Athletic Club,Villarreal
21/11/2016,2016-2017,Leganés,Osasuna
25/11/2016,2016-2017,Eibar,Betis
26/11/2016,2016-2017,Málaga,Deportivo de La Coruña
26/11/2016,2016-2017,Real Madrid,Sporting de Gijón
26/11/2016,2016-2017,Espanyol,Leganés
26/11/2016,2016-2017,Sevilla,Valencia
27/11/2016,2016-2017,Villarreal,Alavés
27/11/2016,2016-2017,Osasuna,Atlético de Madrid
27/11/2016,2016-2017,Celta de Vigo,Granada
27/11/2016,2016-2017,Real Sociedad,Barcelona
28/11/2016,2016-2017,Las Palmas,Athletic Club
3/12/2016,2016-2017,Granada,Sevilla
3/12/2016,2016-2017,Barcelona,Real Madrid
3/12/2016,2016-2017,Leganés,Villarreal
3/12/2016,2016-2017,Atlético de Madrid,Espanyol
4/12/2016,2016-2017,Betis,Celta de Vigo
4/12/2016,2016-2017,Athletic Club,Eibar
4/12/2016,2016-2017,Sporting de Gijón,Osasuna
4/12/2016,2016-2017,Alavés,Las Palmas
4/12/2016,2016-2017,Valencia,Málaga
5/12/2016,2016-2017,Deportivo de La Coruña,Real Sociedad
9/12/2016,2016-2017,Málaga,Granada
10/12/2016,2016-2017,Osasuna,Barcelona
10/12/2016,2016-2017,Real Sociedad,Valencia
10/12/2016,2016-2017,Las Palmas,Leganés
10/12/2016,2016-2017,Real Madrid,Deportivo de La Coruña
11/12/2016,2016-2017,Eibar,Alavés
11/12/2016,2016-2017,Celta de Vigo,Sevilla
11/12/2016,2016-2017,Espanyol,Sporting de Gijón
11/12/2016,2016-2017,Betis,Athletic Club
12/12/2016,2016-2017,Villarreal,Atlético de Madrid
16/12/2016,2016-2017,Alavés,Betis
17/12/2016,2016-2017,Sporting de Gijón,Villarreal
